id,city,position,salary,link
1036,Челябинск,Рабочий на производство,45 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49824515/
1037,Челябинск,Уборщик,25 000 — 28 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49491062/
1038,Москва,Менеджер по продажам,45 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49481138/
1039,Москва,Менеджер по продажам услуг (удаленно),75 000 — 160 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49370013/
1040,Челябинск,Водитель категории C,80 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48737878/
1041,Таганрог,Оператор call-центра/специалист контактного центра,30 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48719573/
1042,Екатеринбург,Менеджер по продажам,от 20 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48141397/
1043,Челябинск,Сортировщик-упаковщик,35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47881078/
1044,Москва,Менеджер по продажам,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47628838/
1045,Челябинск,Продавец-фармацевт в ветеринарную аптеку,45 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47469030/
1046,Челябинск,Кредитный специалист (Сатка),от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/46944493/
1047,Москва,Менеджер по продажам,80 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50493000/
1048,Владивосток,Менеджер по работе с клиентами (удаленно),36 000 — 78 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50197918/
1049,Москва,PHP-разработчик (1С-Битрикс),100 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52264889/
1050,Москва,Оператор call-центра МТС,от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52098987/
1051,Санкт-Петербург,Агент по торгам,от 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47214382/
1052,Москва,Преподаватель олимпиадной математики в онлайн-школу,120 000 — 180 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52265169/
1053,Щелково,Менеджер по продажам субпродуктов,от 250 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49004898/
1054,Москва,Оператор call-центра,70 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52265225/
1055,Москва,Специалист поддержки 1 линии,45 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52264327/
1056,Ижевск,Специалист технической поддержки клиентов (удаленно),10 000 — 20 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52260549/
1057,,,,https://chelyabinskaya.rabota.ru/vacancy/52260402/
1058,Казань,Backend-разработчик,60 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50501375/
1059,Москва,Агент по продажам телеграм-ботов (веб-приложение MiniApp),80 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50252659/
1060,Москва,Менеджер по работе с клиентами (удаленно),80 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49804566/
1061,Вологда,Менеджер по продажам,47 800 — 199 800 руб.,https://chelyabinskaya.rabota.ru/vacancy/48261307/
1062,Архангельск,Менеджера по развитию и продвижению,от 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50218314/
1063,Москва,Водитель-экспедитор категории С,от 175 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50069794/
1064,Москва,Оператор колл-центра Smarter (удаленно),от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52105921/
1065,Воронеж,Менеджер по продажам b2b (удаленно),от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49448199/
1066,Санкт-Петербург,Менеджер по продажам b2b,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/48776996/
1067,Москва,Менеджер по продажам рекламы,25 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/46888812/
1068,Поселок городского типа Федоровское,Ведущий Инженер конструктор (запорная арматура),от 170 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51928950/
1069,Челябинск,Санитар/ка-уборщик/ца,до 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51445662/
1070,Ростов-на-Дону,Оператор,35 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51243789/
1071,Москва,IT Sales Manager,50 000 — 250 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50213120/
1072,Челябинск,Программист 1С (удаленно),до 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50212200/
1073,Москва,Менеджер по привлечению клиентов,50 000 — 400 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48403843/
1074,Екатеринбург,Менеджер по продажам,25 000 — 115 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48353012/
1075,Челябинск,Помощник флориста,22 500 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52114275/
1076,Тюмень,Специалист по организации архитектурно-строительного проектирования ( ГИП / ГАП ),по договоренности,https://chelyabinskaya.rabota.ru/vacancy/52104596/
1077,Батайск,Менеджер по продажам (удалённо),до 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50400518/
1078,Чебаркуль,Продавец-консультант,30 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50358583/
1079,Новосибирск,Менеджер по продажам (удалённо),до 300 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50349867/
1080,Поселок городского типа Яблоновский,Менеджер по продажам образовательных услуг,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50025306/
1081,Челябинск,Водитель самосвала,70 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51297614/
1082,Москва,Учитель китайского языка,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50132550/
1083,Московский,Менеджер по работе с клиентами (удаленно),20 000 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47212264/
1084,Челябинск,Грузчик-комплектовщик,50 000 — 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49992177/
1085,Челябинск,Грузчик-разнорабочий,40 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49974880/
1086,Екатеринбург,Менеджер по продажам,100 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48730092/
1087,Санкт-Петербург,Специалист по логистике,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47408555/
1088,Челябинск,Консультант в магазин товаров для отдыха,60 000 — 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/45651069/
1089,Щелково,Менеджер по продажам,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50483594/
1090,Миасс,Продавец в супермаркет,от 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50048374/
1091,Москва,Оператор call-центра,42 000 — 95 100 руб.,https://chelyabinskaya.rabota.ru/vacancy/48322892/
1092,Моршанск,Менеджер по продажам,60 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51933749/
1093,Челябинск,Водитель-экспедитор категории C,от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50972245/
1094,Москва,Менеджер по недвижимости,30 000 — 180 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50279545/
1095,Калуга,Менеджер по продажам логистических услуг,60 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50260897/
1096,Нижний Новгород,Проектировщик АР (удаленно),10 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48836838/
1097,Челябинск,Сварщик-монтажник,50 000 — 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48778069/
1098,Москва,Менеджер по работе с клиентами (слаботочные системы),по договоренности,https://chelyabinskaya.rabota.ru/vacancy/51689513/
1099,,,,https://chelyabinskaya.rabota.ru/vacancy/51679967/
1100,Волгоград,Ведущий архитектор,60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51506208/
1101,Москва,Менеджер по продажам и проектам,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50932466/
1102,Казань,Менеджер по продажам,10 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50513844/
1103,Деревня Разметелево,Менеджер по продажам кормовых добавок для с/х животных,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50495388/
1104,,,,https://chelyabinskaya.rabota.ru/vacancy/50495270/
1105,Новосибирск,Менеджер по продажам b2b (удаленно),до 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50490652/
1106,Санкт-Петербург,Менеджер по продажам,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50467149/
